Region,School Name,BEIS School ID,Division,District,K Total,G1 Total,G2 Total,G3 Total,G4 Total,G5 Total,G6 Total,G7 Total,G8 Total,G9 Total,G10 Total,G11 STEM Total,G11 HUMSS Total,G11 ABM Total,G11 GAS Total,G11 TVL Total,G11 SPORTS Total,G11 ARTS Total,G11 PBM Total,G12 STEM Total,G12 HUMSS Total,G12 ABM Total,G12 GAS Total,G12 TVL Total,G12 SPORTS Total,G12 ARTS Total,G12 PBM Total
Region I,Bagut Elementary School,150013,Ilocos Norte,Dingras II,83,16,28,36,62,78,51,14,49,22,6,48,85,38,23,12,82,86,20,57,41,21,57,41,53,12,71
Region I,Dingras NHS,300015,Ilocos Norte,Dingras II,46,72,69,63,22,43,81,46,53,38,62,44,62,61,57,41,55,58,40,54,50,48,53,59,58,90,60
Region I,"St. Joseph Institute of Dingras, Inc.",400012,Ilocos Norte,Dingras II,55,86,40,43,44,88,76,62,49,56,65,45,32,22,75,38,34,56,52,24,49,58,29,38,37,82,50
Region I,Acnam-Caray Elementary School,100139,Ilocos Norte,Marcos-Nueva Era,24,44,65,85,33,49,51,57,37,36,54,22,58,45,35,34,64,65,42,95,73,64,49,47,50,58,2
Region I,Barangobong E/S,100140,Ilocos Norte,Marcos-Nueva Era,22,69,60,46,40,35,89,78,18,59,41,73,62,36,72,79,41,61,20,51,59,91,50,15,53,43,48
Region I,Biding Elementary School,100141,Ilocos Norte,Marcos-Nueva Era,51,30,77,19,70,25,47,40,63,32,73,87,75,88,34,47,67,70,59,26,45,79,26,55,38,69,49
Region I,Cabittauran Elementary School,100142,Ilocos Norte,Marcos-Nueva Era,46,10,47,66,50,57,42,79,43,63,55,13,48,83,73,92,44,78,72,35,51,66,43,72,68,11,77
Region I,Cacafean Elementary School,100143,Ilocos Norte,Marcos-Nueva Era,82,40,55,66,21,69,38,52,37,46,38,31,42,58,52,53,34,46,72,37,28,64,29,33,94,52,77
Region I,Elizabeth Elementary School,100144,Ilocos Norte,Marcos-Nueva Era,26,13,32,59,48,77,27,85,24,55,62,62,66,86,36,63,29,86,49,40,11,60,62,42,24,72,68
Region I,Escoda Elementary School,100145,Ilocos Norte,Marcos-Nueva Era,52,53,75,83,54,62,51,65,43,48,69,38,77,28,41,38,29,72,23,38,66,50,42,63,28,34,76
Region I,F. Daquioag Mem. Elementary School,100146,Ilocos Norte,Marcos-Nueva Era,26,44,46,84,73,46,16,53,49,22,53,35,59,45,23,62,89,32,40,35,16,47,55,28,76,11,54
Region I,Ferdinand Elementary School,100147,Ilocos Norte,Marcos-Nueva Era,65,86,72,50,60,82,61,66,31,33,91,46,13,11,47,61,19,24,38,61,54,46,77,79,52,70,70
Region I,Fortuna Elementary School,100148,Ilocos Norte,Marcos-Nueva Era,44,26,66,61,55,59,59,33,70,45,28,45,25,19,66,63,53,63,54,63,65,31,73,63,50,48,35
Region I,Imelda Elementary School,100150,Ilocos Norte,Marcos-Nueva Era,18,25,81,54,59,60,32,46,37,64,73,84,80,77,47,88,58,37,63,77,85,61,81,34,51,9,36
Region I,Mabuti Elementary School,100151,Ilocos Norte,Marcos-Nueva Era,34,34,37,37,52,20,59,63,12,33,75,41,74,23,63,41,71,28,23,40,10,33,66,61,49,8,53
Region I,Marcos Central School,100152,Ilocos Norte,Marcos-Nueva Era,32,59,44,64,56,39,65,20,33,37,55,49,91,75,26,20,79,52,63,72,27,58,54,69,42,15,59
Region I,Naguilian Elementary School,100153,Ilocos Norte,Marcos-Nueva Era,23,92,74,30,61,38,67,53,3,76,38,52,68,33,17,55,41,76,87,54,44,35,58,49,54,37,57
Region I,Nueva Era Central Elementary School,100154,Ilocos Norte,Marcos-Nueva Era,81,31,30,34,21,42,51,43,13,42,42,48,57,90,82,52,45,57,66,30,65,63,2,39,84,95,78
Region I,Pacifico Elementary School,100155,Ilocos Norte,Marcos-Nueva Era,23,52,29,88,69,68,28,39,55,68,39,15,54,52,42,51,76,44,61,51,19,49,18,41,74,78,66
Region I,Santiago Elementary School,100156,Ilocos Norte,Marcos-Nueva Era,63,9,51,81,27,36,59,78,69,35,52,35,30,59,42,41,55,56,79,38,66,80,44,79,70,54,81
Region I,Santo Nino Elementary School,100157,Ilocos Norte,Marcos-Nueva Era,81,60,53,68,62,39,58,13,26,84,55,60,36,73,22,40,54,31,56,57,95,52,55,97,93,17,76
Region I,Tabucbuc Elementary School,100158,Ilocos Norte,Marcos-Nueva Era,66,60,14,62,32,45,75,49,38,74,94,22,65,18,42,27,51,48,50,44,79,26,18,74,77,30,42
Region I,Barikir Elementary School,150018,Ilocos Norte,Marcos-Nueva Era,50,33,50,22,46,42,54,65,34,73,28,36,57,37,12,25,63,52,37,94,62,27,52,89,24,39,7
Region I,Bugayong Elementary Sch.,150019,Ilocos Norte,Marcos-Nueva Era,58,73,50,92,46,57,16,16,45,53,61,30,66,31,32,39,72,55,58,52,81,31,11,58,32,63,52
Region I,Marcos NHS,300020,Ilocos Norte,Marcos-Nueva Era,66,38,50,55,9,29,42,78,24,60,37,51,27,43,48,22,67,33,39,62,24,47,48,48,8,41,65
Region I,NUEVA ERA NATIONAL HIGH SCHOOL,300022,Ilocos Norte,Marcos-Nueva Era,12,43,88,86,67,53,54,40,78,23,23,45,21,47,85,50,40,36,6,42,74,49,63,74,35,76,50
Region I,Agunit National High School,320811,Ilocos Norte,Marcos-Nueva Era,53,54,36,25,41,47,31,53,88,76,6,41,51,21,28,24,11,71,91,62,47,49,64,39,60,39,56
Region I,Santiago NHS,320812,Ilocos Norte,Marcos-Nueva Era,79,47,92,41,24,58,47,46,55,68,65,74,73,39,67,13,41,47,22,30,29,85,46,67,71,87,22
Region I,Adriano P. Arzadon NHS,320820,Ilocos Norte,Marcos-Nueva Era,28,29,51,55,57,70,69,59,56,52,38,32,34,76,18,40,51,57,52,84,58,27,60,54,51,63,90
Region I,St. Gabriel Catholic School,400014,Ilocos Norte,Marcos-Nueva Era,51,35,66,93,38,6,53,29,68,75,53,34,63,32,42,39,73,44,43,28,52,92,34,39,54,31,79
Region I,"Kids'  Kollege, Marcos I. Norte, Inc.",410020,Ilocos Norte,Marcos-Nueva Era,61,68,61,64,88,44,79,40,50,87,41,38,56,63,77,65,61,61,36,53,38,41,47,74,73,46,39
Region I,Uguis Integrated School,500594,Ilocos Norte,Marcos-Nueva Era,80,47,99,64,60,58,33,62,16,76,22,31,7,46,91,42,39,38,54,75,48,40,51,40,80,52,22
Region I,Garnaden Integrated School,502582,Ilocos Norte,Marcos-Nueva Era,44,47,43,43,83,60,8,47,67,46,52,94,81,42,69,94,90,55,41,11,45,26,42,66,76,64,72
Region I,Adams CES,100160,Ilocos Norte,Adams-Pagudpud,60,24,44,12,70,65,75,70,65,61,37,96,67,44,73,33,57,41,49,52,34,32,66,51,83,77,58
Region I,Aggasi Elementary School,100161,Ilocos Norte,Adams-Pagudpud,31,72,53,89,32,34,58,47,61,58,18,45,28,16,61,31,50,52,51,100,65,43,41,10,63,68,75
Region I,Bucarot PS,100163,Ilocos Norte,Adams-Pagudpud,19,56,39,72,38,67,12,49,40,86,77,62,51,30,79,35,69,34,53,44,17,73,66,68,18,59,13
Region I,Burayoc Elementary School,100164,Ilocos Norte,Adams-Pagudpud,65,66,58,75,67,56,28,72,42,65,54,32,15,3,43,38,49,33,61,26,72,60,48,73,52,48,72
Region I,Caparispisan Elementary School,100165,Ilocos Norte,Adams-Pagudpud,31,86,39,92,47,42,8,25,32,46,75,56,72,32,86,60,54,24,63,35,62,56,44,55,47,48,8
Region I,Caunayan Elementary School,100166,Ilocos Norte,Adams-Pagudpud,42,89,59,35,31,36,63,5,50,52,8,63,49,23,53,74,51,62,34,46,52,69,33,16,63,60,70
Region I,Dampig Elementary School,100167,Ilocos Norte,Adams-Pagudpud,23,72,71,26,18,90,68,88,46,73,87,49,55,52,25,31,33,20,14,45,54,24,88,75,76,26,58
Region I,Gamaban Elementary School,100168,Ilocos Norte,Adams-Pagudpud,59,44,27,47,27,33,33,72,47,47,67,41,76,33,55,54,85,79,77,84,17,31,56,63,51,53,40
Region I,Luzong Elementary School,100169,Ilocos Norte,Adams-Pagudpud,80,11,39,64,53,14,76,44,47,55,69,19,77,38,30,25,27,84,71,25,39,63,78,51,79,53,28
Region I,Luzuyo PS,100170,Ilocos Norte,Adams-Pagudpud,46,78,68,88,67,67,28,62,44,33,67,77,97,53,27,29,83,41,44,31,21,34,56,33,75,77,74
Region I,Pagudpud Central Elementary School,100171,Ilocos Norte,Adams-Pagudpud,46,49,28,71,19,49,52,43,58,72,75,72,72,62,82,80,55,89,27,37,49,41,60,57,84,53,77
Region I,Pagudpud South CES,100172,Ilocos Norte,Adams-Pagudpud,46,29,37,34,44,71,51,47,50,72,35,33,31,52,51,41,60,62,53,60,23,61,51,26,65,44,16
Region I,Pancian Elementary School,100173,Ilocos Norte,Adams-Pagudpud,58,55,47,84,57,51,71,55,27,48,82,59,30,83,44,57,49,48,55,35,67,47,42,60,20,66,42
Region I,Pasaleng Elementary School,100174,Ilocos Norte,Adams-Pagudpud,35,57,63,80,46,55,74,35,74,22,71,85,57,55,39,51,41,47,37,81,65,74,52,47,35,65,17
Region I,Saguigui Elementary School,100175,Ilocos Norte,Adams-Pagudpud,55,68,34,69,68,52,75,60,27,31,52,51,80,24,42,26,43,76,53,56,47,69,66,25,65,43,54
Region I,Saud Elementary School,100176,Ilocos Norte,Adams-Pagudpud,42,30,73,41,42,66,25,42,22,12,43,17,68,34,65,21,78,67,61,87,47,51,65,22,49,45,46
Region I,Subec Elementary School,100177,Ilocos Norte,Adams-Pagudpud,55,84,23,52,45,57,77,32,77,42,46,30,75,91,80,26,36,74,47,49,31,55,40,39,45,40,89
Region I,Tarrag Elementary School,100179,Ilocos Norte,Adams-Pagudpud,74,81,50,65,62,47,46,64,51,86,47,50,32,32,43,61,48,27,29,40,28,33,35,44,59,64,22
Region I,MALAGGAO PS,150007,Ilocos Norte,Adams-Pagudpud,54,47,72,32,43,68,84,80,34,51,42,54,13,64,56,67,64,24,51,51,16,62,48,42,40,62,40
Region I,Adams National High School,300001,Ilocos Norte,Adams-Pagudpud,69,75,77,74,83,47,88,51,55,51,37,53,85,71,32,35,99,53,46,64,51,53,49,40,63,54,54
Region I,Luzong NHS,300019,Ilocos Norte,Adams-Pagudpud,38,44,78,63,82,18,38,21,63,38,39,77,80,47,51,61,50,75,66,58,30,64,31,72,30,38,50
Region I,PAGUDPUD NHS,300024,Ilocos Norte,Adams-Pagudpud,59,58,83,83,98,34,15,43,36,29,55,63,24,65,58,30,54,66,44,53,52,73,45,93,45,77,66
Region I,Pasaleng National High School,300026,Ilocos Norte,Adams-Pagudpud,51,65,36,76,39,84,41,78,44,69,45,80,46,62,36,48,72,58,71,89,64,33,43,52,58,21,73
Region I,St. Jude High School of Pagudpud Ilocos Norte Inc,400015,Ilocos Norte,Adams-Pagudpud,52,56,67,33,55,53,94,57,86,48,45,72,38,19,46,24,78,45,44,49,80,29,37,59,19,31,19
Region I,God Father Learning Center of Pagudpud,410021,Ilocos Norte,Adams-Pagudpud,78,62,48,65,93,27,39,57,40,67,32,54,37,52,38,58,47,56,54,50,21,17,57,51,71,75,92
Region I,Balaoi Integrated School,502581,Ilocos Norte,Adams-Pagudpud,75,62,51,48,3,87,64,31,61,62,33,55,71,71,34,88,63,35,91,54,47,20,37,14,26,30,50
Region I,Bacsil Elementary School,100180,Ilocos Norte,Paoay,80,47,11,81,72,99,83,20,33,90,56,17,71,21,74,17,53,54,76,55,87,31,16,32,23,23,48
Region I,Evangelista Elementary School,100181,Ilocos Norte,Paoay,55,59,39,31,89,30,27,29,46,21,32,20,89,59,57,29,82,46,57,78,83,60,63,69,77,39,58
Region I,Monte Elementary School,100183,Ilocos Norte,Paoay,81,43,86,32,74,57,31,84,29,55,52,51,19,55,29,37,61,49,73,77,81,53,31,49,64,76,38
Region I,Mumulaan Elementary School,100184,Ilocos Norte,Paoay,62,65,31,40,53,31,37,52,57,42,17,48,74,17,58,48,74,32,29,59,44,66,39,80,45,76,76
Region I,Nagbacalan Elementary School,100185,Ilocos Norte,Paoay,29,59,46,71,41,54,57,47,59,37,64,38,45,34,39,31,77,31,77,59,28,46,36,37,37,49,89
Region I,Nalasin Elementary School,100186,Ilocos Norte,Paoay,54,62,78,50,26,78,48,66,61,58,38,86,16,44,51,18,17,39,38,35,47,57,21,48,54,8,49
Region I,Nanguyudan Elementary School,100187,Ilocos Norte,Paoay,48,71,32,47,26,96,37,32,29,77,54,55,74,64,42,50,72,42,71,23,13,57,54,61,11,41,29
Region I,Paoay CES,100188,Ilocos Norte,Paoay,77,41,28,69,47,54,65,33,59,29,37,19,52,41,71,81,42,45,58,41,43,29,52,39,66,67,44
Region I,Paoay East Central Elementary School,100189,Ilocos Norte,Paoay,68,45,56,46,75,77,57,64,7,55,11,68,74,12,57,42,26,45,31,56,54,55,31,14,64,50,73
Region I,Pasil Elementary School,100190,Ilocos Norte,Paoay,75,44,52,24,90,37,30,7,71,48,32,59,48,24,67,65,80,52,55,59,28,36,47,50,56,27,69
Region I,Salbang Elementary School,100191,Ilocos Norte,Paoay,36,54,52,54,90,34,42,77,28,82,42,41,61,71,29,69,36,78,29,39,76,60,65,53,56,72,34
Region I,Sideg Elementary School,100192,Ilocos Norte,Paoay,22,53,41,56,58,46,71,44,14,52,36,46,70,58,36,14,56,43,59,52,64,13,41,61,56,81,34
Region I,Suba Elementary School,100193,Ilocos Norte,Paoay,22,20,35,84,53,60,88,43,41,66,93,86,42,44,68,39,36,75,5,68,37,69,38,51,26,68,74
Region I,Nagbacalan West Elementary School,150003,Ilocos Norte,Paoay,36,54,48,59,52,22,47,97,67,74,44,48,21,30,33,38,23,53,52,62,68,42,38,66,40,29,16
Region I,Paoay Lake NHS,300025,Ilocos Norte,Paoay,19,86,80,69,49,48,26,53,43,77,63,50,43,49,31,79,40,52,53,83,76,43,79,35,31,66,54
Region I,Paoay National High School,320814,Ilocos Norte,Paoay,30,43,35,57,26,25,49,61,33,48,39,88,69,61,50,12,32,66,61,63,31,32,46,37,69,67,53
Region I,Paoay North Institute,400016,Ilocos Norte,Paoay,21,41,68,72,33,80,26,30,31,82,23,82,52,27,76,54,26,56,60,43,17,27,85,34,55,16,48
Region I,Paoay Faith Academy Inc.,410014,Ilocos Norte,Paoay,96,39,46,21,25,45,43,54,71,45,49,35,58,48,85,67,38,42,69,78,45,63,48,60,23,83,18
Region I,Malaguip Integrated School,500345,Ilocos Norte,Paoay,52,57,49,48,70,46,19,94,52,87,68,44,70,59,73,46,75,43,42,25,51,19,7,56,53,40,48
Region I,Binsang Elementary School,100194,Ilocos Norte,Pasuquin,12,61,55,55,9,80,59,49,54,83,74,59,31,25,68,78,56,60,46,40,43,89,67,56,55,14,35
Region I,Cababaan Elementary School,100195,Ilocos Norte,Pasuquin,19,34,51,63,17,49,44,43,49,55,12,59,68,72,51,36,52,27,87,46,36,43,54,36,19,55,67
Region I,Caruan Elementary School,100196,Ilocos Norte,Pasuquin,37,51,24,22,49,45,45,55,19,71,49,83,62,34,50,76,44,13,30,47,53,55,76,63,58,72,28
Region I,Carusikis Elementary School,100197,Ilocos Norte,Pasuquin,52,42,71,56,52,39,34,13,70,43,77,18,70,48,56,54,76,19,53,41,91,63,61,39,52,49,31
Region I,Dadaeman Elementary School,100198,Ilocos Norte,Pasuquin,70,86,72,37,67,62,47,66,77,61,50,34,44,15,70,40,22,29,84,27,84,39,46,66,72,30,54
Region I,Davila Elementary School,100199,Ilocos Norte,Pasuquin,45,17,6,82,35,97,38,35,52,25,68,35,46,32,51,76,53,24,39,94,27,18,36,28,44,55,83
Region I,Dilanis Elementary School,100200,Ilocos Norte,Pasuquin,35,60,50,33,71,76,42,66,62,82,73,89,12,41,44,39,62,37,46,31,54,6,37,39,27,39,50
Region I,Dilavo Elementary School,100201,Ilocos Norte,Pasuquin,76,26,39,4,36,51,41,76,72,33,44,64,74,56,59,63,43,52,40,22,32,62,53,26,56,52,35
Region I,Gabaldon Elementary School,100202,Ilocos Norte,Pasuquin,53,52,37,65,35,37,77,39,89,52,65,41,25,76,89,67,35,59,68,28,80,52,69,61,32,90,87
Region I,Madalayap Elementary School,100203,Ilocos Norte,Pasuquin,68,16,74,78,49,44,87,28,85,22,42,74,80,40,31,39,17,47,36,45,30,71,55,50,34,21,93
Region I,Nagabungan Elementary School,100204,Ilocos Norte,Pasuquin,28,23,68,67,40,67,46,68,60,66,68,45,30,17,69,85,69,35,93,45,68,52,41,30,77,68,65
Region I,Naglicuan Elementary School,100205,Ilocos Norte,Pasuquin,35,84,64,52,56,38,22,55,43,47,15,82,40,25,50,37,48,29,47,22,65,28,59,44,57,77,21
Region I,Nagsanga Elementary School,100206,Ilocos Norte,Pasuquin,66,63,55,70,35,94,57,48,43,20,57,27,35,84,66,38,12,46,98,54,24,51,51,59,48,66,75
Region I,Pangil Elementary School,100207,Ilocos Norte,Pasuquin,61,34,57,38,64,62,55,24,43,48,78,71,59,84,65,32,57,68,39,15,59,68,13,97,91,53,52
Region I,Pasuquin Central Elementary School,100208,Ilocos Norte,Pasuquin,59,61,67,46,30,6,41,57,51,51,8,54,48,46,34,48,37,51,56,12,58,58,56,35,59,62,62
Region I,Puyupuyan Elementary School,100209,Ilocos Norte,Pasuquin,23,84,86,40,72,56,17,52,30,64,73,40,47,45,37,51,51,50,56,29,62,78,74,30,74,73,43
Region I,San Juan Elementary School,100210,Ilocos Norte,Pasuquin,69,59,15,13,84,49,47,60,33,56,70,62,46,62,67,87,25,11,77,89,86,32,21,18,68,72,21
Region I,Sta. Catalina Elementary School,100211,Ilocos Norte,Pasuquin,69,45,52,45,32,50,84,44,14,20,41,67,62,70,13,39,51,55,62,35,24,58,52,63,79,29,51
Region I,Sulbec Elementary School,100212,Ilocos Norte,Pasuquin,75,52,59,67,71,49,88,79,77,42,11,9,67,34,89,35,64,40,27,40,63,11,91,36,20,37,29
Region I,Surong Elementary School,100213,Ilocos Norte,Pasuquin,44,28,59,19,24,86,66,60,51,46,55,37,24,62,78,26,61,40,77,94,63,40,43,64,67,76,59
Region I,Tabungao Elementary School,100214,Ilocos Norte,Pasuquin,50,18,67,42,63,43,33,66,59,79,72,36,43,70,67,42,31,42,82,24,58,22,53,36,41,54,46
Region I,Tadao Elementary School,100215,Ilocos Norte,Pasuquin,52,63,39,94,59,54,33,50,14,77,52,59,50,53,28,68,51,9,74,18,84,41,84,65,53,48,10
Region I,San Isidro Elementary School,150008,Ilocos Norte,Pasuquin,51,48,95,46,81,43,53,78,63,29,35,54,86,36,43,46,35,8,67,55,74,49,78,11,44,15,69
Region I,Davila National High School,300014,Ilocos Norte,Pasuquin,29,40,76,14,54,50,56,28,25,92,52,67,48,11,18,16,46,27,27,33,47,48,4,63,64,89,23
Region I,Ilocos Norte Agricultural College,300018,Ilocos Norte,Pasuquin,59,23,11,45,36,73,15,34,33,40,41,20,74,18,33,58,71,60,48,47,41,44,30,66,47,56,41
Region I,"Pasuquin High School of Ilocos Norte,Inc.",400017,Ilocos Norte,Pasuquin,41,41,67,77,29,47,77,35,48,57,42,72,63,51,63,47,41,82,73,84,53,77,45,66,51,14,56
Region I,"St. James Academy of PasuquinIlocos Norte, Inc.",400018,Ilocos Norte,Pasuquin,48,84,57,69,75,40,54,38,30,55,49,39,45,15,59,48,57,55,47,51,34,54,87,64,83,37,29
Region I,UNITED CHURCH OF CHRIST IN THE PHILIPPINES LEARNING CENTER OF PASUQUIN,408506,Ilocos Norte,Pasuquin,48,43,80,24,44,22,59,78,78,29,28,32,44,45,38,29,44,32,50,75,72,40,52,30,33,45,67
Region I,Saviour's Christian Academy of Pasuquin,410013,Ilocos Norte,Pasuquin,31,27,53,37,67,23,60,42,89,18,33,34,40,41,47,77,22,85,72,66,70,61,62,11,15,48,41
Region I,Ab-Abut Elementray School,100216,Ilocos Norte,Piddig,52,56,54,57,30,4,74,60,87,66,45,92,73,41,23,26,21,52,43,34,79,60,82,16,44,41,66
Region I,Abucay Elementary School,100217,Ilocos Norte,Piddig,61,70,68,37,36,51,84,38,36,48,56,60,88,49,61,48,18,60,58,68,50,44,35,52,88,23,14
Region I,Boyboy Elementary School,100218,Ilocos Norte,Piddig,41,35,56,63,68,71,38,56,88,82,52,68,54,41,52,50,67,44,87,32,49,29,47,46,87,71,5
Region I,Calambeg Elementary School,100219,Ilocos Norte,Piddig,46,29,85,57,34,31,95,52,69,20,26,24,33,80,6,83,15,46,90,48,22,11,48,64,26,41,52
Region I,Carasi Elementary School,100220,Ilocos Norte,Piddig,17,38,45,95,44,28,68,80,79,49,13,44,31,38,9,30,56,58,55,48,95,69,32,77,31,81,24
Region I,Dupitac E/S,100221,Ilocos Norte,Piddig,62,47,97,49,65,40,17,49,46,55,56,76,40,65,78,25,74,48,73,25,66,71,25,68,88,38,68
Region I,Estancia Elementary School,100222,Ilocos Norte,Piddig,17,65,47,50,53,47,19,95,41,23,68,34,33,37,51,28,55,52,47,26,25,40,23,52,33,47,45
Region I,Gayamat PS,100223,Ilocos Norte,Piddig,43,51,75,86,16,70,54,55,69,16,47,30,42,68,49,12,51,51,48,51,34,35,68,86,76,65,47
Region I,Lagandit Elementary School,100224,Ilocos Norte,Piddig,43,69,77,7,19,48,27,19,34,54,20,33,49,90,74,55,61,45,18,29,52,54,34,46,93,64,47
Region I,Libnaoan Elementary School,100225,Ilocos Norte,Piddig,43,35,69,67,78,36,51,65,53,37,55,67,89,48,59,51,52,73,34,18,90,38,61,16,47,46,82
Region I,Maruaya Elementary School,100226,Ilocos Norte,Piddig,72,63,29,65,37,22,49,33,60,31,48,73,66,54,66,17,81,63,57,85,93,22,51,42,43,59,39
Region I,Piddig Central Elementary School,100227,Ilocos Norte,Piddig,61,82,57,66,43,86,71,83,44,32,42,31,74,52,46,33,42,97,82,44,58,73,58,50,56,84,59
Region I,Piddig South CES,100228,Ilocos Norte,Piddig,50,43,58,56,52,69,21,84,83,60,70,84,36,20,75,36,29,61,29,64,61,67,45,19,66,52,67
Region I,San Antonio Elementary School,100229,Ilocos Norte,Piddig,82,34,49,37,55,39,21,41,40,52,63,54,55,36,72,90,78,54,42,73,52,46,40,32,49,11,50
Region I,Sta.Maria Elementary School,100230,Ilocos Norte,Piddig,24,44,22,77,41,37,63,38,45,81,36,36,65,43,13,55,58,46,57,56,37,51,20,42,71,74,51
Region I,Tangaoan Elementary School,100231,Ilocos Norte,Piddig,13,46,85,64,65,63,20,70,17,35,63,58,89,36,87,78,40,27,73,61,64,84,63,77,48,54,50
Region I,Tonoton Elementary School,100232,Ilocos Norte,Piddig,40,65,56,52,47,12,41,70,18,46,44,34,31,45,48,45,32,46,48,36,80,46,51,19,70,75,43
Region I,Virbira-Angset Elementary School,100233,Ilocos Norte,Piddig,46,28,37,89,76,61,42,46,54,73,45,32,34,25,90,27,61,43,37,59,66,67,25,43,43,16,20
Region I,Maab-abaca Elementary School,150020,Ilocos Norte,Piddig,80,82,81,13,52,20,76,29,34,17,92,18,49,92,17,57,67,70,94,48,22,85,54,60,31,62,73
Region I,Carasi NHS,300009,Ilocos Norte,Piddig,39,19,66,48,48,20,71,34,51,43,89,54,68,53,91,43,75,61,63,33,59,76,88,22,37,72,76
Region I,Piddig National High School,300016,Ilocos Norte,Piddig,47,47,23,93,87,31,72,10,16,39,26,69,60,47,89,75,33,44,52,57,20,54,7,47,60,29,59
Region I,Roosevelt High School of Piddig Inc.,400019,Ilocos Norte,Piddig,52,35,77,43,53,57,40,34,50,32,64,51,16,38,45,96,80,49,6,30,45,41,57,23,47,19,44
Region I,"Saint Anne Academy of Piddig, Ilocos Norte, Inc.",400020,Ilocos Norte,Piddig,33,74,7,39,31,46,48,60,37,23,71,50,49,34,38,20,58,40,53,19,45,18,85,60,27,52,89
Region I,Badio Elementary School,100234,Ilocos Norte,Pinili,55,42,42,43,44,26,34,31,23,53,35,75,30,44,90,51,61,54,39,41,55,58,25,49,51,68,75
Region I,BARBAR ELEMENTARY SCHOOL,100235,Ilocos Norte,Pinili,41,69,56,18,54,62,45,47,65,64,16,30,86,12,68,51,70,44,17,82,53,38,42,35,50,44,47
Region I,Bicbica PS,100236,Ilocos Norte,Pinili,20,46,61,65,17,85,7,60,73,79,33,3,17,50,52,32,28,81,57,83,19,53,28,50,49,42,69
Region I,Buanga Elementary School,100237,Ilocos Norte,Pinili,66,58,50,64,87,27,61,47,33,57,56,59,12,53,72,26,87,55,30,72,17,65,15,97,59,58,56
Region I,Bulbulala Elementary School,100238,Ilocos Norte,Pinili,76,51,18,92,43,59,24,45,24,79,52,59,67,68,45,41,66,53,73,73,48,65,47,79,46,32,73
Region I,Cabaroan Elementary School,100239,Ilocos Norte,Pinili,39,54,41,83,33,42,22,55,37,81,59,73,53,32,47,58,58,80,52,39,28,33,12,72,30,18,64
Region I,Darat Elementary School,100240,Ilocos Norte,Pinili,25,47,26,71,63,53,38,42,71,46,13,21,42,22,56,76,20,67,46,11,79,95,34,32,64,19,64
Region I,Don Mariano Marcos Mem. Sch.,100241,Ilocos Norte,Pinili,56,38,27,65,89,65,76,88,47,53,53,56,54,30,39,74,43,53,50,18,56,96,63,53,5,70,57
Region I,Gulpeng PS,100242,Ilocos Norte,Pinili,53,26,57,73,36,21,65,65,48,44,17,66,61,47,80,100,88,45,59,52,33,23,25,39,48,33,61
Region I,Liliputen Elementary School,100243,Ilocos Norte,Pinili,41,87,37,84,47,24,56,43,55,52,10,35,24,58,44,74,77,58,38,16,93,20,86,80,41,56,88
Region I,Nagtrigoan Elementary School,100244,Ilocos Norte,Pinili,42,17,76,69,36,72,45,70,11,36,69,54,29,49,41,36,24,47,76,42,20,54,29,21,51,50,54
Region I,Pugaoan-Bungro Elementary School,100245,Ilocos Norte,Pinili,52,41,30,48,77,23,10,31,41,29,30,17,44,86,10,55,78,79,50,86,45,65,59,43,54,52,58
Region I,Puritac-Dalayap Elementary School,100246,Ilocos Norte,Pinili,66,14,18,49,23,22,52,56,52,16,32,30,45,35,55,20,50,41,36,63,55,66,72,86,100,22,67
Region I,Puzol Elementary School,100247,Ilocos Norte,Pinili,35,79,46,41,45,79,56,40,72,55,73,65,50,48,23,40,69,25,68,29,56,73,43,75,74,15,55
Region I,Salanap Elementary School,100249,Ilocos Norte,Pinili,15,15,63,42,38,84,39,48,48,66,84,61,86,92,51,61,41,65,47,67,22,51,51,17,51,73,11
Region I,Sto. Tomas Elementary School,100250,Ilocos Norte,Pinili,33,64,76,58,13,38,74,63,18,65,93,52,31,39,46,72,50,62,52,36,61,10,36,24,81,27,66
Region I,Upon Elementary School,150004,Ilocos Norte,Pinili,19,65,73,59,53,34,38,57,58,64,41,13,37,37,54,47,56,66,16,59,84,47,65,83,52,25,39
Region I,Godogod Elementary School,150011,Ilocos Norte,Pinili,35,51,31,79,76,31,75,99,19,43,41,33,78,44,45,66,62,75,40,51,26,69,32,79,79,43,55
Region I,Pinili NHS,300027,Ilocos Norte,Pinili,55,82,69,71,41,64,65,52,66,93,68,70,74,24,65,23,45,30,83,47,46,59,46,17,74,51,69
Region I,Pinili Institute,400021,Ilocos Norte,Pinili,42,20,59,21,92,16,41,82,35,55,41,63,54,42,43,88,49,82,36,46,53,65,88,82,42,75,54
Region I,Sacritan Integrated School,500593,Ilocos Norte,Pinili,64,38,84,45,25,39,72,53,63,11,68,68,5,63,57,33,30,21,35,61,42,15,83,68,9,75,51
Region I,Asuncion Elementary School,100251,Ilocos Norte,San Nicolas,27,38,40,46,77,32,54,42,23,10,86,62,82,25,31,64,60,80,43,71,26,58,13,7,56,88,4
