Region,Division,District,BEIS School ID,School Name,Province,Municipality,Legislative District,Barangay,Sector,School Subclassification,School Type,Modified COC,K Male,K Female,G1 Male,G1 Female,G2 Male,G2 Female,G3 Male,G3 Female,G4 Male,G4 Female,G5 Male,G5 Female,G6 Male,G6 Female,Elem NG Male,Elem NG Female,G7 Male,G7 Female,G8 Male,G8 Female,G9 Male,G9 Female,G10 Male,G10 Female,JHS NG Male,JHS NG Female,G11 ACAD ABM Male,G11 ACAD ABM Female,G11 ACAD HUMSS Male,G11 ACAD HUMSS Female,G11 ACAD STEM Male,G11 ACAD STEM Female,G11 ACAD GAS Male,G11 ACAD GAS Female,G11 ACAD PBM Male,G11 ACAD PBM Female,G11 TVL Male,G11 TVL Female,G11 SPORTS Male,G11 SPORTS Female,G11 ARTS Male,G11 ARTS Female,G12 ACAD ABM Male,G12 ACAD ABM Female,G12 ACAD HUMSS Male,G12 ACAD HUMSS Female,G12 ACAD STEM Male,G12 ACAD STEM Female,G12 ACAD GAS Male,G12 ACAD GAS Female,G12 ACAD PBM Male,G12 ACAD PBM Female,G12 TVL Male,G12 TVL Female,G12 SPORTS Male,G12 SPORTS Female,G12 ARTS Male,G12 ARTS Female
Region I,Ilocos Norte,Bangui,100048,Baruyen Elementary School,ILOCOS NORTE,BANGUI,1st District,BARUYEN,Public,DepED Managed,School with no Annexes,Purely ES,13,10,4,8,11,10,7,11,7,15,13,11,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,100049,Dadaor Elementary School,ILOCOS NORTE,BANGUI,1st District,DADAOR,Public,DepED Managed,School with no Annexes,Purely ES,3,6,4,4,5,2,3,4,1,0,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,100050,Dumalneg Elementary School,ILOCOS NORTE,DUMALNEG,1st District,KALAW (DUMALNEG),Public,DepED Managed,School with no Annexes,Purely ES,16,25,25,20,16,12,21,19,10,14,12,25,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,100051,Lanao Elementary School,ILOCOS NORTE,BANGUI,1st District,LANAO,Public,DepED Managed,School with no Annexes,Purely ES,21,12,16,14,18,8,18,17,14,13,29,30,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,100052,Masikil Elementary School,ILOCOS NORTE,BANGUI,1st District,MASIKIL,Public,DepED Managed,School with no Annexes,Purely ES,7,5,2,4,4,7,1,7,1,0,5,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,100053,Nagbalagan Elementary School,ILOCOS NORTE,BANGUI,1st District,NAGBALAGAN,Public,DepED Managed,School with no Annexes,Purely ES,8,10,10,11,9,12,13,12,5,7,23,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,100054,Paddagan Elementary School,ILOCOS NORTE,BANGUI,1st District,PAYAC,Public,DepED Managed,School with no Annexes,Purely ES,1,0,2,3,1,1,3,1,0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,100055,San Isidro Elementary School,ILOCOS NORTE,DUMALNEG,1st District,SAN ISIDRO,Public,DepED Managed,School with no Annexes,Purely ES,9,8,8,5,5,9,5,9,7,6,6,6,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,100056,Suyo Elementary School,ILOCOS NORTE,BANGUI,1st District,BARUYEN,Public,DepED Managed,School with no Annexes,Purely ES,6,3,2,0,8,2,5,6,3,5,8,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,100057,Taguipuro Elementary School,ILOCOS NORTE,BANGUI,1st District,TAGUIPORO,Public,DepED Managed,School with no Annexes,Purely ES,5,5,6,5,8,4,5,4,2,3,7,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,300003,Bangui NHS,ILOCOS NORTE,BANGUI,1st District,SAN LORENZO (POB.),Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,74,65,92,70,89,106,105,0,0,0,0,0,0,33,45,31,36,0,0,34,7,0,0,0,0,0,0,0,0,29,43,35,32,0,0,36,24,0,0,0,0
Region I,Ilocos Norte,Bangui,300017,Dumalneg NHS,ILOCOS NORTE,DUMALNEG,1st District,QUIBEL (DUMALNEG),Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,20,18,19,30,33,34,0,0,0,0,9,13,0,0,0,0,0,0,16,17,0,0,0,0,0,0,8,21,0,0,0,0,0,0,14,8,0,0,0,0
Region I,Ilocos Norte,Bangui,320801,BANBAN NHS,ILOCOS NORTE,BANGUI,1st District,BANBAN,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,51,44,42,43,60,44,0,0,0,0,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,0,0,9,17,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,320802,LANAO NATIONAL HIGH SCHOOL,ILOCOS NORTE,BANGUI,1st District,LANAO,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,25,25,30,38,31,31,0,0,18,16,19,18,0,0,0,0,0,0,0,0,0,0,0,0,14,12,15,27,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Bangui,400006,"St. Lawrence the Deacon Academy of Bangui, Ilocos Norte, Inc.",ILOCOS NORTE,BANGUI,1st District,SAN LORENZO (POB.),Private,Sectarian ,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,5,6,6,2,6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100058,Bangsar Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,BANGSAR,Public,DepED Managed,School with no Annexes,Purely ES,1,3,3,4,3,5,4,6,4,3,5,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100059,Banna Central Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,MARCOS (POB.),Public,DepED Managed,School with no Annexes,Purely ES,24,14,18,29,28,26,28,28,19,20,37,28,26,36,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100060,Barbarangay Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,BARBARANGAY,Public,DepED Managed,School with no Annexes,Purely ES,5,7,9,5,5,4,6,13,5,4,8,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100061,Bomitog Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,BOMITOG,Public,DepED Managed,School with no Annexes,Purely ES,11,4,8,7,16,8,16,6,6,6,15,17,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100062,Bugasi Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,BUGASI,Public,DepED Managed,School with no Annexes,Purely ES,6,3,4,4,5,1,8,5,3,4,2,8,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100063,Caestebanan Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,CAESTEBANAN,Public,DepED Managed,School with no Annexes,Purely ES,8,5,2,4,6,7,9,2,5,7,10,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100064,Caribquib Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,CARIBQUIB,Public,DepED Managed,School with no Annexes,Purely ES,5,2,2,12,7,6,11,6,8,4,7,8,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100065,Catagtaguen Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,CATAGTAGUEN,Public,DepED Managed,School with no Annexes,Purely ES,10,17,19,10,13,13,20,10,12,4,15,18,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100066,Crispina Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,CRISPINA,Public,DepED Managed,School with no Annexes,Purely ES,5,5,7,5,3,8,6,3,1,7,8,16,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100067,Imelda Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,IMELDA,Public,DepED Managed,School with no Annexes,Purely ES,5,5,1,3,3,5,7,7,1,0,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100068,Lading Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,BALIOEG,Public,DepED Managed,School with no Annexes,Purely ES,6,6,6,6,7,4,11,9,1,5,10,9,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100069,Macayepyep Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,MACAYEPYEP,Public,DepED Managed,School with no Annexes,Purely ES,7,13,6,4,7,8,12,9,7,5,8,13,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100070,Nagpatayan Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,NAGPATAYAN,Public,DepED Managed,School with no Annexes,Purely ES,5,3,4,5,9,3,8,2,6,4,10,11,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100071,Quiaoit Memorial Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,BINACAG,Public,DepED Managed,School with no Annexes,Purely ES,7,3,5,6,6,9,7,3,8,5,12,7,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100072,Sinamar Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,SINAMAR,Public,DepED Managed,School with no Annexes,Purely ES,8,6,12,10,4,4,8,7,5,3,13,14,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100073,Tabtabagan Elementary School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,TABTABAGAN,Public,DepED Managed,School with no Annexes,Purely ES,8,12,10,5,5,11,14,15,9,0,10,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),100074,VALDEZ ELEMENTARY SCHOOL,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,VALDEZ,Public,DepED Managed,School with no Annexes,Purely ES,2,6,11,5,3,3,4,6,1,7,6,8,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),300004,Banna National High School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,LORENZO (POB.),Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,45,51,41,62,55,57,0,0,5,17,26,25,20,9,0,0,0,0,0,0,0,0,0,0,6,12,16,18,10,17,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),300008,Caestebanan NHS,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,SINAMAR,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,30,14,35,27,22,33,0,0,3,7,5,13,3,8,0,0,0,0,16,0,0,0,0,0,3,12,14,7,2,6,0,0,0,0,7,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),300010,Caribquib NHS,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,CARIBQUIB,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,10,8,11,15,21,21,0,0,0,0,0,0,0,0,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),300011,Catagtaguen National High School,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,CATAGTAGUEN,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,37,23,43,33,38,33,0,0,0,0,0,0,3,12,17,16,0,0,17,0,0,0,0,0,0,0,0,0,8,8,16,24,0,0,19,3,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),400013,Banna Academy Inc.,ILOCOS NORTE,BANNA (ESPIRITU),2nd District,VALENCIANO (POB.),Private,Non-Sectarian ,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,46,52,56,71,60,62,51,0,0,0,0,0,0,7,19,19,19,0,0,50,16,0,0,0,0,0,0,0,0,10,18,22,14,0,0,40,14,0,0,0,0
Region I,Ilocos Norte,Banna (Espiritu),408143,"Banna Church of Christ Disciples Learning Center, Inc.",ILOCOS NORTE,BANNA (ESPIRITU),2nd District,VALENCIANO (POB.),Private,Non-Sectarian ,School with no Annexes,Purely ES,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,100100,Ablan Community School,ILOCOS NORTE,BURGOS,1st District,ABLAN SARAT,Public,DepED Managed,School with no Annexes,Purely ES,8,12,15,13,17,14,17,11,12,12,10,14,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,100101,Agaga Elementary School,ILOCOS NORTE,BURGOS,1st District,AGAGA,Public,DepED Managed,School with no Annexes,Purely ES,2,4,8,6,6,3,7,5,3,1,4,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,100102,Bayog Elementary School,ILOCOS NORTE,BURGOS,1st District,BAYOG,Public,DepED Managed,School with no Annexes,Purely ES,5,4,5,4,6,1,12,7,4,7,7,12,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,100103,BLISS ELEMENTARY SCHOOL,ILOCOS NORTE,BURGOS,1st District,BUDUAN (MALITUEK),Public,DepED Managed,School with no Annexes,Purely ES,1,6,6,2,4,7,3,4,8,2,5,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,100104,Bobon Elementary School,ILOCOS NORTE,BURGOS,1st District,BOBON,Public,DepED Managed,School with no Annexes,Purely ES,9,6,10,13,16,8,16,16,3,7,18,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,100105,Burgos Central Elementary School,ILOCOS NORTE,BURGOS,1st District,POBLACION,Public,DepED Managed,School with no Annexes,Purely ES,13,15,15,16,19,13,20,15,14,10,18,30,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,100106,Nagsurot Elementary School,ILOCOS NORTE,BURGOS,1st District,NAGSUROT,Public,DepED Managed,School with no Annexes,Purely ES,2,3,3,9,2,9,3,4,5,7,8,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,100107,Paayas Elementary School,ILOCOS NORTE,BURGOS,1st District,PAAYAS,Public,DepED Managed,School with no Annexes,Purely ES,7,8,11,6,7,8,11,6,4,2,10,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,100108,Saoit-Pagali Elementary School,ILOCOS NORTE,BURGOS,1st District,PAGALI,Public,DepED Managed,School with no Annexes,Purely ES,11,6,15,9,13,12,11,13,9,9,21,9,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,100109,Tanap Elementary School,ILOCOS NORTE,BURGOS,1st District,TANAP,Public,DepED Managed,School with no Annexes,Purely ES,2,2,3,3,5,5,6,3,4,3,4,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Burgos,300006,Burgos Agro-Industrial School,ILOCOS NORTE,BURGOS,1st District,POBLACION,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,62,86,73,100,88,101,111,0,0,0,0,24,23,12,21,0,0,0,0,52,31,0,0,0,0,0,0,23,17,15,18,0,0,0,0,37,28,0,0,0,0
Region I,Ilocos Norte,Currimao,100110,Bimmanga Elementary School,ILOCOS NORTE,CURRIMAO,2nd District,BIMMANGA,Public,DepED Managed,School with no Annexes,Purely ES,0,1,4,3,2,6,4,3,2,0,8,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Currimao,100111,Comcomloong-Anggapang Elementary School,ILOCOS NORTE,CURRIMAO,2nd District,COMCOMLOONG,Public,DepED Managed,School with no Annexes,Purely ES,2,1,1,2,2,4,3,3,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Currimao,100112,Doña Josefa E. Marcos Elementary School,ILOCOS NORTE,CURRIMAO,2nd District,POBLACION II,Public,DepED Managed,School with no Annexes,Purely ES,16,26,23,29,21,24,28,41,28,15,34,37,31,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Currimao,100113,Langayan Elementary School,ILOCOS NORTE,CURRIMAO,2nd District,LANG-AYAN-BARAMBAN,Public,DepED Managed,School with no Annexes,Purely ES,1,1,3,2,8,4,7,1,3,1,2,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Currimao,100114,Maglaoi Elementary School,ILOCOS NORTE,CURRIMAO,2nd District,MAGLAOI CENTRO,Public,DepED Managed,School with no Annexes,Purely ES,9,10,13,13,16,9,9,22,5,10,18,22,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Currimao,100115,Paguludan PS,ILOCOS NORTE,CURRIMAO,2nd District,PAGULUDAN-SALINDEG,Public,DepED Managed,School with no Annexes,Purely ES,4,1,0,4,1,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Currimao,100116,Pangil Elementary School,ILOCOS NORTE,CURRIMAO,2nd District,PANGIL,Public,DepED Managed,School with no Annexes,Purely ES,3,2,4,4,1,4,2,10,1,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Currimao,100117,Pias-Gaang Elementary School,ILOCOS NORTE,CURRIMAO,2nd District,PIAS NORTE,Public,DepED Managed,School with no Annexes,Purely ES,18,15,18,19,18,22,12,21,24,16,33,29,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Currimao,150012,Wilbur C. Go Elementary School,ILOCOS NORTE,CURRIMAO,2nd District,VICTORIA,Public,DepED Managed,School with no Annexes,Purely ES,12,8,22,10,20,12,18,24,17,9,24,20,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Currimao,300013,Wilbur C. Go NHS,ILOCOS NORTE,CURRIMAO,2nd District,POBLACION II,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,42,26,23,24,37,38,0,0,5,26,12,12,0,0,0,0,0,0,28,0,0,0,0,0,3,5,13,10,0,0,0,0,0,0,14,4,0,0,0,0
Region I,Ilocos Norte,Currimao,320805,Currimao NHS,ILOCOS NORTE,CURRIMAO,2nd District,PIAS NORTE,Public,DepED Managed,School with no Annexes,JHS with SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,48,67,58,65,67,77,69,0,0,7,3,30,36,7,14,0,0,0,0,12,4,0,0,0,0,0,15,42,23,5,16,0,0,0,0,10,10,0,0,0,0
Region I,Ilocos Norte,Dingras I,100118,Baresbes Elementary School,ILOCOS NORTE,DINGRAS,2nd District,BARESBES,Public,DepED Managed,School with no Annexes,Purely ES,10,8,17,9,18,13,17,11,16,16,25,20,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Dingras I,100119,Barong Elementary School,ILOCOS NORTE,DINGRAS,2nd District,BARONG,Public,DepED Managed,School with no Annexes,Purely ES,11,25,21,23,24,17,27,21,18,14,29,40,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Dingras I,100120,Dingras Central Elementary School,ILOCOS NORTE,DINGRAS,2nd District,GUERRERO (POB.),Public,DepED Managed,School with no Annexes,Purely ES,19,11,17,15,19,14,16,16,18,13,26,19,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region I,Ilocos Norte,Dingras I,100121,Elizabeth-Lanas Elementary School,ILOCOS NORTE,DINGRAS,2nd District,LANAS,Public,DepED Managed,School with no Annexes,Purely ES,5,3,2,7,9,7,10,8,2,1,10,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
